PLAYER_ID,TEAM_ID,OPP_TEAM_ID,HOME_AWAY,rolling_pts_avg_5G,rolling_pts_median_5G,rolling_3pm_avg_5G,rolling_3pm_median_5G,rolling_min_avg_5G,rolling_std_pts_5G,pts_consistency_score,rest_days,is_b2b,rolling_opp_def_rating_5G,rolling_opp_ast_pct_5G,rolling_opp_blocks_5g,rolling_opp_steals_5g,rolling_opp_fouls_5g,rolling_team_off_rating_5G,rolling_team_reb_pct_5G,rolling_team_ast_pct_5G,rolling_opp_reb_pct_5G,latest_team_e_off_rating,latest_opp_e_def_rating,adjusted_pts_proj_def,adjusted_pts_proj_usg,rolling_usg_pct_5G,rolling_e_usg_pct_5G,rolling_fg_pct_5G,rolling_fg3_pct_5G,rolling_fga_5G,delta_pts_vs_rolling,delta_min_vs_rolling,delta_fga_vs_rolling,opp_def_trend_delta,fg_pct_vs_avg_delta,shots_per_min,pts_per_fga,pts_per_min,team_pace,opp_pace,pts_to_3pm_ratio,pts_trend_slope_5G,is_volume_shooter,is_trending_up,is_trending_down,high_efficiency,rolling_ast_pct_5G,rolling_oreb_pct_5G,rolling_dreb_pct_5G,rolling_reb_pct_5G,rolling_poss_5g,ast_to_poss_ratio,usg_to_poss_ratio,engagement_index,volume_efficiency_ratio,starts_as_C,starts_as_G,starts_as_F,is_starter,rolling_pts_from_2_5g,rolling_pts_from_3_5g,rolling_pts_from_ft_5g,rolling_looseball_rec_5g,rolling_screen_ast_5g,touches_to_pts_ratio,transition_pts_pct,volume_times_efficiency,usg_min_product,scoring_touch_ratio,volume_efficiency_to_pts,adjusted_shot_creation,PTS
201939,1610612744,1610612753,0,23.4,25.0,3.6,4.0,31.2,5.941380311005179,3.938472104190228,2,0,132.6,0.636,7.6,6.6,18.4,125.5,0.482,0.8160000000000001,0.479,123.2,135.5,23.4,23.4,0.273,0.277,0.4739999999999999,0.3468,17.4,-8.399999999999999,-7.199999999999999,1.4367816091954024,2.9000000000000057,1.3502109704641352,0.5576923076923077,1.3448275862068966,0.75,94.0,90.0,6.499999999999999,-10,1,0,1,1,0.2812,0.0096,0.103,0.0563999999999999,65.2,0.0043128834355828,0.0041871165644171,0.0059872136805773,0.3671379310344828,0,1,0,1,9.2,10.8,3.4,0.4,0.2,0.3371757925072046,0.094017094017094,23.4,8.5176,0.2528818443804034,8.591027586206897,17.681199999999997,56
201939,1610612744,1610612755,0,29.6,27.0,5.2,4.0,30.6,15.883954167649817,1.863514654627907,2,0,112.2,0.538,5.0,9.8,17.8,127.4,0.446,0.722,0.477,124.8,111.4,29.6,29.6,0.2939999999999999,0.2996,0.5237999999999999,0.4115999999999999,17.8,26.4,3.3999999999999986,1.0112359550561798,-0.7999999999999972,1.0614738449789998,0.5816993464052288,1.6629213483146068,0.9673202614379084,94.0,104.0,5.6923076923076925,29,1,1,0,1,0.2696,0.0048,0.105,0.0556,64.0,0.0042125,0.0045937499999999,0.0060992907801418,0.4888988764044943,0,1,0,1,8.8,15.6,5.2,0.4,0.2,0.4192634560906516,0.1283783783783783,29.6,8.996399999999998,0.4055620359569701,14.471406741573032,18.0696,29
201939,1610612744,1610612766,0,30.0,29.0,5.2,4.0,30.8,15.827191791344411,1.8954708732156569,2,0,113.0,0.683,5.2,9.0,16.4,119.0,0.539,0.717,0.49,112.9,114.7,30.0,30.0,0.2914,0.2946,0.5526,0.418,18.0,-1.0,5.199999999999999,0.7777777777777778,1.7000000000000028,0.7763300760043431,0.5844155844155844,1.6666666666666667,0.974025974025974,94.0,101.5,5.769230769230769,9,1,1,0,1,0.3208,0.0052,0.1064,0.0566,64.8,0.0049506172839506,0.0044969135802469,0.0066016504126031,0.4856666666666667,0,1,0,1,10.0,15.6,4.4,0.0,0.4,0.4065040650406504,0.16,30.0,8.97512,0.3959455178967374,14.57,18.3208,21
201939,1610612744,1610612752,0,30.2,29.0,5.0,3.0,30.6,15.674820573135758,1.926655593442786,1,1,112.0,0.587,5.0,6.6,14.8,113.3,0.518,0.825,0.591,116.0,110.8,30.2,30.2,0.2961999999999999,0.2996,0.5307999999999999,0.3958,18.2,-9.2,-0.6000000000000014,1.153846153846154,-1.2000000000000028,0.8967596081386587,0.5947712418300654,1.6593406593406594,0.9869281045751632,94.0,92.38,6.04,-9,1,0,1,1,0.366,0.0102,0.1092,0.0606,66.2,0.0055287009063444,0.0044743202416918,0.0070451089711099,0.4914967032967032,0,1,0,1,10.0,15.0,5.2,0.0,0.4,0.3984168865435356,0.1456953642384106,30.2,9.06372,0.3932088226671495,14.843200439560436,18.566,28
201939,1610612744,1610612751,0,29.8,28.0,5.4,5.0,31.4,15.706686474237651,1.897279930816667,2,0,130.9,0.744,4.2,11.2,23.2,116.3,0.515,0.698,0.469,113.6,125.2,29.8,29.8,0.2915999999999999,0.295,0.506,0.432,18.4,-1.8000000000000007,1.6000000000000014,1.0869565217391306,-5.700000000000003,1.1857707509881423,0.5859872611464968,1.6195652173913044,0.9490445859872612,94.0,102.5,5.518518518518518,13,1,1,0,1,0.3528,0.0102,0.1216,0.0688,68.8,0.0051279069767441,0.0042383720930232,0.0069754704432533,0.4722652173913043,0,1,0,1,8.4,16.2,5.2,0.2,0.6,0.3910761154855643,0.1342281879194631,29.8,9.15624,0.3711486701105037,14.07350347826087,18.7528,40
201939,1610612744,1610612765,1,34.8,29.0,6.4,5.0,33.8,13.663820841916802,2.5468699373270454,2,0,128.1,0.6,6.6,10.8,22.0,126.0,0.57,0.775,0.55,123.4,128.9,34.8,34.8,0.3072,0.3112,0.5402,0.4952,19.6,5.200000000000003,2.200000000000003,1.1224489795918366,0.8000000000000114,0.6738245094409477,0.5798816568047338,1.7755102040816324,1.029585798816568,94.0,94.5,5.437499999999999,-16,1,0,1,1,0.349,0.0224,0.1084,0.0668,72.4,0.0048204419889502,0.0042430939226519,0.00714709371293,0.5454367346938775,0,1,0,1,8.8,19.2,6.8,0.6,0.4,0.4296296296296296,0.160919540229885,34.8,10.38336,0.4423405654174884,18.981198367346938,19.949,32
201939,1610612744,1610612757,1,30.0,29.0,4.8,5.0,33.6,6.892024376045111,4.352851184879761,2,0,113.3,0.472,3.6,6.2,19.6,108.5,0.524,0.743,0.4549999999999999,104.5,115.4,30.0,30.0,0.2952,0.2974,0.485,0.4222,19.0,2.0,-0.6000000000000014,0.7368421052631579,2.1000000000000085,0.8845360824742268,0.5654761904761905,1.5789473684210529,0.8928571428571428,94.0,105.96,6.25,3,1,1,0,1,0.346,0.0278,0.0941999999999999,0.0626,73.2,0.0047267759562841,0.0040327868852459,0.0068158047646717,0.4661052631578947,0,1,0,1,8.8,14.4,6.8,1.0,0.4,0.3875968992248062,0.1466666666666666,30.0,9.91872,0.3460686600221483,13.983157894736843,19.346,24
201939,1610612744,1610612758,1,29.0,28.0,4.8,5.0,33.2,7.416198487095663,3.910353929566641,3,0,133.0,0.5,3.8,6.2,18.2,130.0,0.484,0.778,0.473,129.7,126.1,29.0,29.0,0.3001999999999999,0.3048,0.4595999999999999,0.4298,18.2,-5.0,0.7999999999999972,0.4945054945054945,-6.900000000000006,0.966057441253264,0.5481927710843373,1.5934065934065935,0.8734939759036143,94.0,94.0,6.041666666666667,3,1,1,0,1,0.2907999999999999,0.0294,0.0804,0.0564,72.4,0.0040165745856353,0.004146408839779,0.0062937470835277,0.4783406593406593,0,1,0,1,7.2,14.4,7.4,1.2,0.8,0.4050279329608938,0.1724137931034483,29.0,9.96664,0.3537894595140337,13.87187912087912,18.4908,11
201939,1610612744,1610612752,1,27.0,28.0,4.6,5.0,33.2,10.723805294763608,2.51776063442495,2,0,110.8,0.614,3.2,9.0,19.6,134.0,0.575,0.778,0.454,133.3,107.6,27.0,27.0,0.283,0.2875999999999999,0.4626,0.4298,17.2,-16.0,-3.200000000000003,1.162790697674419,-3.200000000000003,0.8646779074794639,0.5180722891566264,1.5697674418604652,0.8132530120481927,94.0,92.38,5.869565217391305,-17,1,0,1,1,0.241,0.0243999999999999,0.0825999999999999,0.0557999999999999,71.6,0.0033659217877094,0.0039525139664804,0.0057247235387045,0.4442441860465116,0,1,0,1,6.8,13.8,6.4,1.6,1.2,0.4066265060240964,0.1703703703703703,27.0,9.3956,0.3306902308027289,11.994593023255812,17.441,28
201939,1610612744,1610612743,1,27.0,28.0,4.4,4.0,33.6,10.723805294763608,2.51776063442495,2,0,121.2,0.833,5.6,7.4,17.4,104.3,0.471,0.758,0.505,103.5,118.3,27.0,27.0,0.2948,0.2986,0.4474,0.3802,17.0,1.0,1.3999999999999986,1.2352941176470589,-2.9000000000000057,0.6392489941886454,0.5059523809523809,1.588235294117647,0.8035714285714285,94.0,94.0,6.136363636363636,-12,1,0,1,1,0.2274,0.0243999999999999,0.085,0.0548,71.0,0.0032028169014084,0.0041521126760563,0.0057743885352868,0.4682117647058823,0,1,0,1,6.4,13.2,7.4,1.6,1.0,0.4179566563467492,0.1777777777777777,27.0,9.90528,0.3358580274214949,12.641717647058822,17.2274,20
